sentence_id,documento,orden_frase,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
filipinas_001169,filipinas,1169,¿Qué hacer para conservar siempre los amigos —Nunca pedirles nada. —Cuándo acaba la juventud —Sa cree siempre que durará hasta el año que viene —¿Qué piensa usted del amor? —Que es la forma más atravente del martirio. —Oné es un perfume? —Un beso del aire. —En qué pié se para el amor? —Prefiere arrodillarse. —Cómo apagar el fuego que uno enciende? —Deiándolo arder sólo. —Dónde se encuentran los felices —Juntos.,que hacer para conservar siempre los amigos nunca pedirles nada cuando acaba la juventud sa cree siempre que durara hasta el ano que viene que piensa usted del amor que es la forma mas atravente del martirio one es un perfume un beso del aire en que pie se para el amor prefiere arrodillarse como apagar el fuego que uno enciende deiandolo arder solo donde se encuentran los felices juntos,70,3,0,3,0.04285714285714286,positiva,amor; felices,
filipinas_001170,filipinas,1170,"Es diflcil escoger; uno se siente inclinado á transcribir el Libro de Oro entero; no tiene desperdicio y cómo no, si los colaboradores de la amable Condesa se llamaban Pierre Loti.",es diflcil escoger uno se siente inclinado a transcribir el libro de oro entero no tiene desperdicio y como no si los colaboradores de la amable condesa se llamaban pierre loti,31,0,0,0,0.0,neutra,,
filipinas_001175,filipinas,1175,"Sully Prudhomme, Laurent Tailhade, José Maria de Heredia......",sully prudhomme laurent tailhade jose maria de heredia,8,0,0,0,0.0,neutra,,
filipinas_001176,filipinas,1176,"B. 2, de B.",b 2 de b,4,0,0,0,0.0,neutra,,
filipinas_001177,filipinas,1177,Esta es una ocasión que deben aprovechar todas las madres de familia.,esta es una ocasion que deben aprovechar todas las madres de familia,12,0,0,0,0.0,neutra,,
filipinas_001178,filipinas,1178,Es una verdadera ganga el JAMON PINA que vende VICENTE E.,es una verdadera ganga el jamon pina que vende vicente e,11,0,0,0,0.0,neutra,,
filipinas_001179,filipinas,1179,"GENATO en su almacen, Escolta 154 y 160.",genato en su almacen escolta 154 y 160,8,0,0,0,0.0,neutra,,
filipinas_001181,filipinas,1181,"La ignorancia en la mujer FILIPINAS Contimación de la página 3 crimenes y desaciertos de la sociedad; el estudio y el saber les proporcionarán la energía, la dignidad que debe tener toda criatum humana, sobre todo cuando esta criatura tiene la misión de educar al niño.",la ignorancia en la mujer filipinas contimacion de la pagina 3 crimenes y desaciertos de la sociedad el estudio y el saber les proporcionaran la energia la dignidad que debe tener toda criatum humana sobre todo cuando esta criatura tiene la mision de educar al nino,46,2,1,1,0.021739130434782608,positiva,dignidad; saber,ignorancia
filipinas_001182,filipinas,1182,"Los hombres de ideas generosas deben adhirirse á esta necesidad en su propio interés, pues si la fuente está envenenada, resultará envenenado todo.",los hombres de ideas generosas deben adhirirse a esta necesidad en su propio interes pues si la fuente esta envenenada resultara envenenado todo,23,0,0,0,0.0,neutra,,
filipinas_001183,filipinas,1183,"La mujer ilustrada es el porvenir brillante, la libertad, la bondad, el bienestar, todo lo que necesitamos para la conquista del magnífico ideal de amor y justicia. sea Stabie E Los mejores veniculos que nay en el Extremo Oriente.",la mujer ilustrada es el porvenir brillante la libertad la bondad el bienestar todo lo que necesitamos para la conquista del magnifico ideal de amor y justicia sea stabie e los mejores veniculos que nay en el extremo oriente,39,7,0,7,0.1794871794871795,positiva,amor; bienestar; bondad; ilustrada; justicia; libertad; porvenir,
filipinas_001184,filipinas,1184,Cervantes no 380.—Teléfono 9. la asintración 16 Marra — Era la perla del pueblo esta María.,cervantes no 380 telefono 9 la asintracion 16 marra era la perla del pueblo esta maria,16,0,0,0,0.0,neutra,,
filipinas_001185,filipinas,1185,De ellatodos los binatas estaban prendados.,de ellatodos los binatas estaban prendados,6,0,0,0,0.0,neutra,,
filipinas_001186,filipinas,1186,"En las noches de luna, cuando el aire se satura de arromas de sampaguita y de ilangilang, una rondalla de bandurrias y guitarras hacía enfrentada en la ensa de su padre, el vieio capitan pasado.",en las noches de luna cuando el aire se satura de arromas de sampaguita y de ilangilang una rondalla de bandurrias y guitarras hacia enfrentada en la ensa de su padre el vieio capitan pasado,35,0,0,0,0.0,neutra,,
filipinas_001187,filipinas,1187,"Florencio, el opulento propietario del lugar.",florencio el opulento propietario del lugar,6,0,0,0,0.0,neutra,,
filipinas_001188,filipinas,1188,"El mas ardierte admirador de la niña era Guillermo, aventajado estudiante en Manila.",el mas ardierte admirador de la nina era guillermo aventajado estudiante en manila,13,0,0,0,0.0,neutra,,
filipinas_001189,filipinas,1189,"Realmente, á los dieciocho años, en plena florescencia de inventud, María podía sentirse orgullosa.",realmente a los dieciocho anos en plena florescencia de inventud maria podia sentirse orgullosa,14,0,0,0,0.0,neutra,,
filipinas_001190,filipinas,1190,"Tenía un cuerpo de opulentas líneas, con ojos ardientes que languidecían al mirar, de cabellos negrísimos, que formaban marco de ébano para su cara hermosa de tagala.",tenia un cuerpo de opulentas lineas con ojos ardientes que languidecian al mirar de cabellos negrisimos que formaban marco de ebano para su cara hermosa de tagala,27,1,0,1,0.037037037037037035,positiva,hermosa,
filipinas_001191,filipinas,1191,"De muy niña, estuvo en el colegio de Sta.",de muy nina estuvo en el colegio de sta,9,0,0,0,0.0,neutra,,
filipinas_001193,filipinas,1193,Llegó la horda de conquistadores.,llego la horda de conquistadores,5,0,0,0,0.0,neutra,,
filipinas_001194,filipinas,1194,Ansias de renovación y de progreso encendian todas las almas.,ansias de renovacion y de progreso encendian todas las almas,10,1,0,1,0.1,positiva,progreso,
filipinas_001195,filipinas,1195,"Y María, con aquel carácter de voluntariosa por tanto mimo de su viejo padre, se sintió fuerte Era por la sugestión del primer maestro americano del pueblo, que se ofrecció á darla lee ciones, privadamente, todas las noches.",y maria con aquel caracter de voluntariosa por tanto mimo de su viejo padre se sintio fuerte era por la sugestion del primer maestro americano del pueblo que se ofreccio a darla lee ciones privadamente todas las noches,38,0,0,0,0.0,neutra,,
filipinas_001196,filipinas,1196,"El muy maestro, después de la lección obligada, entraba en charlas sobre la libertad y el individualismo de la mujer americana y para esto le trala manazines, en corroboración.",el muy maestro despues de la leccion obligada entraba en charlas sobre la libertad y el individualismo de la mujer americana y para esto le trala manazines en corroboracion,29,1,0,1,0.034482758620689655,positiva,libertad,
filipinas_001197,filipinas,1197,"Una tarde, se perinitió invitarla á pasco.",una tarde se perinitio invitarla a pasco,7,0,0,0,0.0,neutra,,
filipinas_001198,filipinas,1198,"El buen papá no pudo contrariarla. —¿Qué mal hay en ello, papa? Ya ves con qué correccion se porta conmigo.",el buen papa no pudo contrariarla que mal hay en ello papa ya ves con que correccion se porta conmigo,20,0,1,-1,-0.05,negativa,,mal
filipinas_001199,filipinas,1199,"Efectivamente, ni una sola palabra de intención, de amor, decía Mr.",efectivamente ni una sola palabra de intencion de amor decia mr,11,1,0,1,0.09090909090909091,positiva,amor,
filipinas_001200,filipinas,1200,"John Despues, solitos los dos, los paseos se hacían más frecuentes.",john despues solitos los dos los paseos se hacian mas frecuentes,11,0,0,0,0.0,neutra,,
filipinas_001201,filipinas,1201,"Ya era al claror de la luna, en sitios solitarios.",ya era al claror de la luna en sitios solitarios,10,0,0,0,0.0,neutra,,
filipinas_001202,filipinas,1202,"Se murmuraba mucho, D.",se murmuraba mucho d,4,0,0,0,0.0,neutra,,
filipinas_001203,filipinas,1203,Florencio le llamó á consejo.,florencio le llamo a consejo,5,0,0,0,0.0,neutra,,
filipinas_001204,filipinas,1204,"Ella, preciosa, se deshizo en protestas y en invectivas. —Sí, todo eso es calumnia de Guillermo, que me asedia con sus prefensiones.",ella preciosa se deshizo en protestas y en invectivas si todo eso es calumnia de guillermo que me asedia con sus prefensiones,22,0,1,-1,-0.045454545454545456,negativa,,calumnia
filipinas_001205,filipinas,1205,"Además, misamigas, que me odian porque me creen más bonita y más rica que ellas, aumentan esos chismes.",ademas misamigas que me odian porque me creen mas bonita y mas rica que ellas aumentan esos chismes,18,0,0,0,0.0,neutra,,
filipinas_001206,filipinas,1206,Yo les desprecio.,yo les desprecio,3,0,0,0,0.0,neutra,,
filipinas_001208,filipinas,1208,Florencio tuvo que callarse.,florencio tuvo que callarse,4,0,0,0,0.0,neutra,,
filipinas_001209,filipinas,1209,"¿Qué mal. había, realmente, en ello? Esos americanos no ron ente maliciosa y salvaje como los bagontaos del pueblo.",que mal habia realmente en ello esos americanos no ron ente maliciosa y salvaje como los bagontaos del pueblo,19,0,1,-1,-0.05263157894736842,negativa,,mal
filipinas_001210,filipinas,1210,"Son capaces de estar todo el día con una mujer, sin tocarla,—pensaba el inocente.",son capaces de estar todo el dia con una mujer sin tocarla pensaba el inocente,15,0,0,0,0.0,neutra,,
filipinas_001211,filipinas,1211,To dos los días le observaba: y nada.,to dos los dias le observaba y nada,8,0,0,0,0.0,neutra,,
filipinas_001212,filipinas,1212,"Eres impenetrable, Mr.",eres impenetrable mr,3,0,0,0,0.0,neutra,,
filipinas_001214,filipinas,1214,Ya hablas calculado todas las posibilidades de la niña.,ya hablas calculado todas las posibilidades de la nina,9,0,0,0,0.0,neutra,,
filipinas_001215,filipinas,1215,Sabras No alimenteis más que con la HARINA LAC TEADA NESTLE á vuestros hijitos si quereis. verlos robustos y hermosos.,sabras no alimenteis mas que con la harina lac teada nestle a vuestros hijitos si quereis verlos robustos y hermosos,20,1,0,1,0.05,positiva,hermosos,
filipinas_001216,filipinas,1216,FILIPINAS que era la más rica del pueblo.,filipinas que era la mas rica del pueblo,8,0,0,0,0.0,neutra,,
filipinas_001217,filipinas,1217,"Matemátícamente, sabes el valor de sus propiedades, que pasa de docientos mil pesos.",matematicamente sabes el valor de sus propiedades que pasa de docientos mil pesos,13,1,0,1,0.07692307692307693,positiva,valor,
filipinas_001218,filipinas,1218,"Además, nunque no entrabaen tus cálculos, María era buena y hermosa, ¿Qué más? Se casaría con ella.",ademas nunque no entrabaen tus calculos maria era buena y hermosa que mas se casaria con ella,17,1,0,1,0.058823529411764705,positiva,hermosa,
filipinas_001219,filipinas,1219,"Una noche, el nire espeso y calido invitaba al paseo.",una noche el nire espeso y calido invitaba al paseo,10,0,0,0,0.0,neutra,,
filipinas_001220,filipinas,1220,Y los dos se perdieron en la espesura de las afueras.,y los dos se perdieron en la espesura de las afueras,11,0,0,0,0.0,neutra,,
filipinas_001221,filipinas,1221,Fué comprometo de olvido.,fue comprometo de olvido,4,0,0,0,0.0,neutra,,
filipinas_001222,filipinas,1222,"Todo se conjuraba, la soledad y el bochorno de la estación.",todo se conjuraba la soledad y el bochorno de la estacion,11,0,0,0,0.0,neutra,,
filipinas_001223,filipinas,1223,"¿Qué pas? Como un caballo exaltado, Mr.",que pas como un caballo exaltado mr,7,0,0,0,0.0,neutra,,
filipinas_001224,filipinas,1224,John le cogió por la cintura.,john le cogio por la cintura,6,0,0,0,0.0,neutra,,
filipinas_001225,filipinas,1225,"Y con brazo de hierro, la sujetó y le dió un largo beso en la boca. —I love non, dear Mar.",y con brazo de hierro la sujeto y le dio un largo beso en la boca i love non dear mar,21,0,0,0,0.0,neutra,,
filipinas_001226,filipinas,1226,Ella no pudo contestar.,ella no pudo contestar,4,0,0,0,0.0,neutra,,
filipinas_001227,filipinas,1227,"Esa laxitud de mujer le invadió, y se inclinó sobre el hombro del amigo.",esa laxitud de mujer le invadio y se inclino sobre el hombro del amigo,14,0,0,0,0.0,neutra,,
filipinas_001228,filipinas,1228,El también le gustaba.,el tambien le gustaba,4,0,0,0,0.0,neutra,,
filipinas_001229,filipinas,1229,El contacto diario y la comunión de ideas influyeron para vencerla.,el contacto diario y la comunion de ideas influyeron para vencerla,11,0,0,0,0.0,neutra,,
