sentence_id,documento,orden_frase,frase_original,frase_normalizada,n_palabras
heraldo_002087,heraldo,2087,"Nos ha dedicado un capitulo, y nos ha prodigado los que no arramas maranera y por los cuales. unos des por en esa inteneron es quesamos peconocidos Reciba, pues, el eximio pedagogo nuestra feliciración más sincera.",nos ha dedicado un capitulo y nos ha prodigado los que no arramas maranera y por los cuales unos des por en esa inteneron es quesamos peconocidos reciba pues el eximio pedagogo nuestra feliciracion mas sincera,36
heraldo_002088,heraldo,2088,ANA ROQUE DE DUPRER.,ana roque de duprer,4
heraldo_002089,heraldo,2089,Maránla España á la rabeza del Meminismo.,maranla espana a la rabeza del meminismo,7
heraldo_002090,heraldo,2090,"Gungrin Narinnal de anterea Y llenos los hombres de furor salvaje, cegados por una ambicon sin ejemplo en el mundo, acaparon Por entre en la guerra mas horrible que pecuerdan los sigios.",gungrin narinnal de anterea y llenos los hombres de furor salvaje cegados por una ambicon sin ejemplo en el mundo acaparon por entre en la guerra mas horrible que pecuerdan los sigios,32
heraldo_002091,heraldo,2091,"La mujer esa guardadora del hogar, viendo marchar á sus padres, esposos hijos a la matara, mistese de valor y corre a su lado á agiante en las mas de por y de agona ronana el canon la palerosa corra recoger al morbandos y a veces encontraba ambien la muerte al tratar de socorrer al alcando esto en la errera. mas, el angel a la Pas paseo su larga vese por sobre ciudades destruinas y cadaveres despode Victoria! Victoria! resonaba por doquierLos adalides del bando victorioso se reunen, y conden a banque terneas. actanan las motas alegres de música marcia. que reperente en los corrones el elocar de las copas: enasando de los platos la risa sombra y una de los comenates, los vivas alegres y las carcariadas esEnentes, no es pulico y conento en la celebración de tan magna enra y el panquere esta de gando su en Una música melodiosa y suave se escucha, como de vibines manerados por manos de angeles.",la mujer esa guardadora del hogar viendo marchar a sus padres esposos hijos a la matara mistese de valor y corre a su lado a agiante en las mas de por y de agona ronana el canon la palerosa corra recoger al morbandos y a veces encontraba ambien la muerte al tratar de socorrer al alcando esto en la errera mas el angel a la pas paseo su larga vese por sobre ciudades destruinas y cadaveres despode victoria victoria resonaba por doquierlos adalides del bando victorioso se reunen y conden a banque terneas actanan las motas alegres de musica marcia que reperente en los corrones el elocar de las copas enasando de los platos la risa sombra y una de los comenates los vivas alegres y las carcariadas esenentes no es pulico y conento en la celebracion de tan magna enra y el panquere esta de gando su en una musica melodiosa y suave se escucha como de vibines manerados por manos de angeles,164
heraldo_002092,heraldo,2092,"Son las mujeres que llegan Las Herminas de los nospitales de sangre las vienes de las vendas de provisionamiento, las sacerotras de la crue Rolaaquenos muereros esperos de muere se leanula llenos de respeto y entusiasmo, y recosiendo todas las preciosas ilores del panquere las presen las peroras mujeres aguando el ocablario de las mas ques palabras para malacar y ensatar la pees, la para la enteres metable de aquellas augiares de la gran guerra.",son las mujeres que llegan las herminas de los nospitales de sangre las vienes de las vendas de provisionamiento las sacerotras de la crue rolaaquenos muereros esperos de muere se leanula llenos de respeto y entusiasmo y recosiendo todas las preciosas ilores del panquere las presen las peroras mujeres aguando el ocablario de las mas ques palabras para malacar y ensatar la pees la para la enteres metable de aquellas augiares de la gran guerra,75
heraldo_002093,heraldo,2093,"Elas reben los momenates de los héroes con la Integrado por la Federación Internacional Fememina la baión de Mujeres en espana y El Rea proactorado de obreras de pareciona de la constimido Conero nacionar de mujeres, organismo que las muenos años viene tancionando con grande esto en todas las naciones evilizadas, y del que solo encia Espina El día 22 del corriente fué elegida su junta directiva, por aclamación, en la siguiente forma.",elas reben los momenates de los heroes con la integrado por la federacion internacional fememina la baion de mujeres en espana y el rea proactorado de obreras de pareciona de la constimido conero nacionar de mujeres organismo que las muenos anos viene tancionando con grande esto en todas las naciones evilizadas y del que solo encia espina el dia 22 del corriente fue elegida su junta directiva por aclamacion en la siguiente forma,73
heraldo_002094,heraldo,2094,"Presidenta excelentísima senora marquesa del rervies presidenas, una esta esa y las mora una conceperon alerandes sene ara general memas oracer y de la puente respera una elemenina auente contadora unora para caballero de Rodas, segunda secretara señorita Eura Cuelar; porales excelenticina señora marquesa de Lelas: maras estener esta encarnacen tales.",presidenta excelentisima senora marquesa del rervies presidenas una esta esa y las mora una conceperon alerandes sene ara general memas oracer y de la puente respera una elemenina auente contadora unora para caballero de rodas segunda secretara senorita eura cuelar porales excelenticina senora marquesa de lelas maras estener esta encarnacen tales,51
heraldo_002095,heraldo,2095,"Esperanza Macupar una concepción Rue de Magne, enora detendes Cana y señorita María prego. sonrisa en los labios, y la faz macilenta del que ha ardo rambre y privaciones milos morios de necesidad, murmuran aquellas vores destalecidas.",esperanza macupar una concepcion rue de magne enora detendes cana y senorita maria prego sonrisa en los labios y la faz macilenta del que ha ardo rambre y privaciones milos morios de necesidad murmuran aquellas vores destalecidas,37
heraldo_002096,heraldo,2096,"Venia participad de nuestro egregio banquete de la viera es quieron algunos de los comenales. buscaron ellas con avider aquenos alimentos conel ansia del que se siente morir de inamiene do los restos los desperacios de los maniares vetan esparcidos aqui y alares, en ESERA LA PARFICIBACIÓN DE LA MUER EROICA DE LA ABRILIAR CER ANECADA A EL ORAN PESIN DE LA VICTORIA FLORES DALANAS DE LLAS Y LOS RESTOS DEL PESIN Y IMITACION DE ANANRE.",venia participad de nuestro egregio banquete de la viera es quieron algunos de los comenales buscaron ellas con avider aquenos alimentos conel ansia del que se siente morir de inamiene do los restos los desperacios de los maniares vetan esparcidos aqui y alares en esera la parficibacion de la muer eroica de la abriliar cer anecada a el oran pesin de la victoria flores dalanas de llas y los restos del pesin y imitacion de ananre,76
heraldo_002097,heraldo,2097,HERALDO DE LA MUJER Niños y Earuelas.,heraldo de la mujer ninos y earuelas,7
heraldo_002098,heraldo,2098,Ayuntamiento de Madrid HERALDO DE LA MUJER ILUINDIAL Paston Cano.,ayuntamiento de madrid heraldo de la mujer iluindial paston cano,10
heraldo_002099,heraldo,2099,"Amito tamen y Patrimera quemando la llegada del hueenel de honor para emperar el primer acto de Pulacri, vesidos con el traje de campesinos de la Calabria.",amito tamen y patrimera quemando la llegada del hueenel de honor para emperar el primer acto de pulacri vesidos con el traje de campesinos de la calabria,27
heraldo_002100,heraldo,2100,"Todos los ojos estaban fijos en el palco de Morgan, al into deseamado al que se le habia quitado el amo de lame y ensantemos blancos sustiendolos por ma mos de American Bentes.",todos los ojos estaban fijos en el palco de morgan al into deseamado al que se le habia quitado el amo de lame y ensantemos blancos sustiendolos por ma mos de american bentes,33
heraldo_002101,heraldo,2101,"Al dar la señal la batuta de Moranzoni, de que la orquesta, trase con Sare de Ring bolos de pasion le pe y un pren ento al palos verio de vigorosa el quen cuando su pelo el coron sal de un condennación su cabello era mbio y mojas sus millas.",al dar la senal la batuta de moranzoni de que la orquesta trase con sare de ring bolos de pasion le pe y un pren ento al palos verio de vigorosa el quen cuando su pelo el coron sal de un condennacion su cabello era mbio y mojas sus millas,50
heraldo_002102,heraldo,2102,Se mantenta derecho entre el almirante males y el vide rar.,se mantenta derecho entre el almirante males y el vide rar,11
heraldo_002103,heraldo,2103,"Una estruendos esclamación se oro en todo el teatro, y todos los ojos estaban fios en al.",una estruendos esclamacion se oro en todo el teatro y todos los ojos estaban fios en al,17
heraldo_002104,heraldo,2104,El poderoso heredero del rono pritinico estabanervioso.,el poderoso heredero del rono pritinico estabanervioso,7
heraldo_002105,heraldo,2105,"Estiraba los puños de su camisa, sonreía, se pasabala mano por el cabello, y alimamente acudio al prugio del pañuelo.",estiraba los punos de su camisa sonreia se pasabala mano por el cabello y alimamente acudio al prugio del panuelo,20
heraldo_002106,heraldo,2106,"Entonces Amato, que hacía el papel de Tonio, entono en su hermosa tos de barino el pacioso de pagliacci cuando el Principe tomo asiento.",entonces amato que hacia el papel de tonio entono en su hermosa tos de barino el pacioso de pagliacci cuando el principe tomo asiento,24
heraldo_002107,heraldo,2107,El silencio reino en todos los ámbitos del teatro. sopo paremos se quedaron afuera sin conseguir conprar tienes.,el silencio reino en todos los ambitos del teatro sopo paremos se quedaron afuera sin conseguir conprar tienes,18
heraldo_002108,heraldo,2108,Oberón fué dirigido por Arturo Bodanalv.,oberon fue dirigido por arturo bodanalv,6
heraldo_002109,heraldo,2109,"Florence Paston hizo el papel de Reria, y Catalina movara hizo de palma.",florence paston hizo el papel de reria y catalina movara hizo de palma,13
heraldo_002110,heraldo,2110,La cena tiene lugar en el haren del Cara.,la cena tiene lugar en el haren del cara,9
heraldo_002111,heraldo,2111,El Principe Eduardo Alberto en el MetropolitanHabía 4000 personas en el Metropolin la noche de la hución de pala que empero con la en tenera del primer ago de purón.,el principe eduardo alberto en el metropolitanhabia 4000 personas en el metropolin la noche de la hucion de pala que empero con la en tenera del primer ago de puron,30
heraldo_002112,heraldo,2112,"El melodioso y mistico tercer acto de Sancón y pario de Sante Sana, se puso también en esena, entre tanto llegaba el principe.",el melodioso y mistico tercer acto de sancon y pario de sante sana se puso tambien en esena entre tanto llegaba el principe,23
heraldo_002113,heraldo,2113,"Libian osde dirigía el cuerpo de baile, y el coro, en reio de pacon al que se le de muratilos culrido.",libian osde dirigia el cuerpo de baile y el coro en reio de pacon al que se le de muratilos culrido,21
heraldo_002114,heraldo,2114,"Cuando la batuta de Guiseppe Bamboscheck se mantaro inmovil, recono estruendoso aplango. mes entonduras rojas cubran los palos.",cuando la batuta de guiseppe bamboscheck se mantaro inmovil recono estruendoso aplango mes entonduras rojas cubran los palos,18
heraldo_002115,heraldo,2115,Las diandenas de piedras preciosas las facetas de los brillante todas las jovas resplandecían al hulgor de las les.,las diandenas de piedras preciosas las facetas de los brillante todas las jovas resplandecian al hulgor de las les,19
