sentence_id,documento,orden_frase,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
femina_003905,femina,3905,TIENDA DE PROVISIONES EN GENERAL.,tienda de provisiones en general,5,0,0,0,0.0,neutra,,
femina_003906,femina,3906,Licores de todas clases y procedencias.,licores de todas clases y procedencias,6,0,0,0,0.0,neutra,,
femina_003907,femina,3907,Existencia constante en frutos del País.,existencia constante en frutos del pais,6,0,0,0,0.0,neutra,,
femina_003908,femina,3908,Ventas al detalle.,ventas al detalle,3,0,0,0,0.0,neutra,,
femina_003909,femina,3909,Calles: Duvergé No. 10 y José Reyes No. 20.,calles duverge no 10 y jose reyes no 20,9,0,0,0,0.0,neutra,,
femina_003910,femina,3910,"Archivo General de la Nación HEMEROTECA FEMINA REVISTA DE LITERATURA, CIENCIAS Y ARTES CONSAGRADA A LA MUJER.",archivo general de la nacion hemeroteca femina revista de literatura ciencias y artes consagrada a la mujer,17,1,0,1,0.058823529411764705,positiva,ciencias,
femina_003911,femina,3911,DIRECTORA-ADMINISTRADORA PETRONILA ANGELICA GOMEZ.,directora administradora petronila angelica gomez,5,0,0,0,0.0,neutra,,
femina_003913,femina,3913,REDACTORES MARIA L.,redactores maria l,3,0,0,0,0.0,neutra,,
femina_003914,femina,3914,"ANGELIS DE CANINO, PETRONILA A.",angelis de canino petronila a,5,0,0,0,0.0,neutra,,
femina_003916,femina,3916,CONSUELO MONTALVO DE FRIAS.,consuelo montalvo de frias,4,1,0,1,0.25,positiva,consuelo,
femina_003917,femina,3917,"Año 1 San Pedro de Macorís, Mayo 31 de 1923 Nro. 20 - MUJER - A Tí, animadora, sólo a tí Siempre que se habla de mejoramiento. social nos referimos, al hombre como si éste fuera el único elemento, olvidando que hay otro factor igualmente importante la mujer.",ano 1 san pedro de macoris mayo 31 de 1923 nro 20 mujer a ti animadora solo a ti siempre que se habla de mejoramiento social nos referimos al hombre como si este fuera el unico elemento olvidando que hay otro factor igualmente importante la mujer,46,2,0,2,0.043478260869565216,positiva,importante; mejoramiento,
femina_003918,femina,3918,"Parte de nuestra regeneración social, así como parte de nuestro progreso moral, radican preferentemente en la mujer: es ella la mano cariñosa que enjuga muchos. desalientos y es la voz tenue que aconseja muchas obras.",parte de nuestra regeneracion social asi como parte de nuestro progreso moral radican preferentemente en la mujer es ella la mano carinosa que enjuga muchos desalientos y es la voz tenue que aconseja muchas obras,35,2,0,2,0.05714285714285714,positiva,carinosa; progreso,
femina_003919,femina,3919,"¿Quién ignora la participación tan grande que tiene el amor en la vida. entera? Nadie habrá que desconozca el poder maravilloso que encierra el amor en todos los actos de nuestra existencia por el amor hemos bebido con labios calcinados la cristalina lágrima que rodando por las mejillas de una madre llama al arrepentimiento: el amor nos ha llevado por la senda de la misería musitando la canción de la vida mientras en el seno de la mujer que nos consuela, una cabecita angelical queda dormida el amor, en fin ha puesto en nuestra maño el clavo doloroso del desaliento, mientras en el coníín, un pañuelo se agita y dos ojos lloran.",quien ignora la participacion tan grande que tiene el amor en la vida entera nadie habra que desconozca el poder maravilloso que encierra el amor en todos los actos de nuestra existencia por el amor hemos bebido con labios calcinados la cristalina lagrima que rodando por las mejillas de una madre llama al arrepentimiento el amor nos ha llevado por la senda de la miseria musitando la cancion de la vida mientras en el seno de la mujer que nos consuela una cabecita angelical queda dormida el amor en fin ha puesto en nuestra mano el clavo doloroso del desaliento mientras en el coniin un panuelo se agita y dos ojos lloran,112,7,1,6,0.05357142857142857,positiva,amor; vida,miseria
femina_003920,femina,3920,"Por esto pues, si hemos de reformar nuestra sociedad presente nuestros primeros pasos deben encaminarse hacia la educación de la mujer.",por esto pues si hemos de reformar nuestra sociedad presente nuestros primeros pasos deben encaminarse hacia la educacion de la mujer,21,1,0,1,0.047619047619047616,positiva,educacion,
femina_003921,femina,3921,"Sea la ESCUELA la que haga de la mujer el sér dócil y cariñoso, pronto a obedecer todo lo noble y todo lo justo, así como despreciar indignada todo lo bajo y ruin.",sea la escuela la que haga de la mujer el ser docil y carinoso pronto a obedecer todo lo noble y todo lo justo asi como despreciar indignada todo lo bajo y ruin,33,3,0,3,0.09090909090909091,positiva,carinoso; justo; noble,
femina_003922,femina,3922,"Hagamos que mediante una educación moral, sólida y bien definida, la mujer llegue a ser en el santuario, augusto del hogar, el ángel que con voz tierna y dulce inspire el esfuerzo noble del hombre y santifique con besos castos el sudor que daña la frente del esposo honrado.",hagamos que mediante una educacion moral solida y bien definida la mujer llegue a ser en el santuario augusto del hogar el angel que con voz tierna y dulce inspire el esfuerzo noble del hombre y santifique con besos castos el sudor que dana la frente del esposo honrado,49,4,0,4,0.08163265306122448,positiva,bien; dulce; educacion; noble,
femina_003923,femina,3923,"¿Fe, piedad, religión?....",fe piedad religion,3,0,0,0,0.0,neutra,,
femina_003924,femina,3924,"Sí, la necesaria para hacer de la mujer el símbolo viviente de la resignación y de la virtud; curando su alma de locos fanatismos. y dándole ese amoroso instinto con que ha de formar el corazón del niño y ha de refrenar el corazón del hombre en medio de las borrascas de la vida.",si la necesaria para hacer de la mujer el simbolo viviente de la resignacion y de la virtud curando su alma de locos fanatismos y dandole ese amoroso instinto con que ha de formar el corazon del nino y ha de refrenar el corazon del hombre en medio de las borrascas de la vida,54,3,0,3,0.05555555555555555,positiva,alma; vida; virtud,
femina_003925,femina,3925,"Eduquemos a la mujer dándole el cariño hacia el hogar, que vea en él, no la cader na dolorosa del cautiverio, sino el refugio casto de todas sus inocencias y el ara sagrada de todos sus anhelos.",eduquemos a la mujer dandole el carino hacia el hogar que vea en el no la cader na dolorosa del cautiverio sino el refugio casto de todas sus inocencias y el ara sagrada de todos sus anhelos,37,2,2,0,0.0,neutra,carino; sagrada,cautiverio; dolorosa
femina_003926,femina,3926,"Hagámosla así, entonces habremos empezado la regeneración social, de un modo seguro y fácil; porque tal regeneración es obra de amor y ese amor está en nuestra mujer de tez morena y de mirada apacible como crepúsculo. que se deslíe en la inmensidad.",hagamosla asi entonces habremos empezado la regeneracion social de un modo seguro y facil porque tal regeneracion es obra de amor y ese amor esta en nuestra mujer de tez morena y de mirada apacible como crepusculo que se deslie en la inmensidad,43,2,0,2,0.046511627906976744,positiva,amor,
femina_003927,femina,3927,FELIPE DE J.,felipe de j,3,0,0,0,0.0,neutra,,
femina_003928,femina,3928,"ESPINOSA Fémina Página 2 EL CANTAR DE LAS FLORES Tú has amado alguna vez a las flores, es mas: las amas, las amarás siempre.",espinosa femina pagina 2 el cantar de las flores tu has amado alguna vez a las flores es mas las amas las amaras siempre,24,1,0,1,0.041666666666666664,positiva,amado,
femina_003929,femina,3929,"Que la vida de la mujer está, de un modo tan íntimo, ligada a la de la flor, que es imposible hablar de la una sin mentar a la otra.",que la vida de la mujer esta de un modo tan intimo ligada a la de la flor que es imposible hablar de la una sin mentar a la otra,30,1,0,1,0.03333333333333333,positiva,vida,
femina_003930,femina,3930,"Se compenetran, se complementan; esta es la frase, ¡se complementan! A mi no me cargan los poetas cuando recurren a la eterna comparación de flores. y mujeres.",se compenetran se complementan esta es la frase se complementan a mi no me cargan los poetas cuando recurren a la eterna comparacion de flores y mujeres,27,0,0,0,0.0,neutra,,
femina_003931,femina,3931,"Si es la única posible, la única que debe hacerse! Verás.",si es la unica posible la unica que debe hacerse veras,11,0,0,0,0.0,neutra,,
femina_003932,femina,3932,"La mujer que me acarició mas en mi vida tormentosa de chiquillo errante, decíame siempre que su pasión mas fuerte. las sentía siempre por las flores, los pensamientos, sobre todo, esa flor de colores tristes y hojas de terciopelo, que es la imagen del hombre, como el lirio lo es de la mujer... a mi también, me gustaban las flores, y poreso nos quisimos mucho hasta que ella se murió una noche que hacía mucho frío.",la mujer que me acaricio mas en mi vida tormentosa de chiquillo errante deciame siempre que su pasion mas fuerte las sentia siempre por las flores los pensamientos sobre todo esa flor de colores tristes y hojas de terciopelo que es la imagen del hombre como el lirio lo es de la mujer a mi tambien me gustaban las flores y poreso nos quisimos mucho hasta que ella se murio una noche que hacia mucho frio,76,1,1,0,0.0,neutra,vida,tristes
femina_003933,femina,3933,"Escucha, no sé si la tristeza es atávica en mí; lo cierto, la que yo sé, es que las cosas tristes me están muy simpáticas, atrdenme como enamoramientos estáticos, pienso en ellas con una emoción casi gozosa.",escucha no se si la tristeza es atavica en mi lo cierto la que yo se es que las cosas tristes me estan muy simpaticas atrdenme como enamoramientos estaticos pienso en ellas con una emocion casi gozosa,37,0,2,-2,-0.05405405405405406,negativa,,tristes; tristeza
femina_003934,femina,3934,"Las cosas tristes me parecen mías, las quier ro y las comprendo, las necesito y las miro. con fijeza de alucinado.",las cosas tristes me parecen mias las quier ro y las comprendo las necesito y las miro con fijeza de alucinado,21,0,1,-1,-0.047619047619047616,negativa,,tristes
femina_003935,femina,3935,"Un árbol seco, una ruina cubierta de jarama. go, una roca en mitad. del mar, una mujer vestida de negro, todas estas cosas, aisladas, solas, apartadas unas de otras, me seducen.",un arbol seco una ruina cubierta de jarama go una roca en mitad del mar una mujer vestida de negro todas estas cosas aisladas solas apartadas unas de otras me seducen,31,0,1,-1,-0.03225806451612903,negativa,,ruina
femina_003936,femina,3936,"Y si pudiera colocar en la peña negruzca que el mar abofetea, la tuina que sirve de nido a los buhos, el árbol seco y la mujer enlutada, ese conjunto de lo adorable, de lo horrible, de lo sombrío, de lo muerto, ¡ah!, ese conjunto sería mi mayor encanto, mi sorbo de dicha en el eterno y loco festín de la vida.",y si pudiera colocar en la pena negruzca que el mar abofetea la tuina que sirve de nido a los buhos el arbol seco y la mujer enlutada ese conjunto de lo adorable de lo horrible de lo sombrio de lo muerto ah ese conjunto seria mi mayor encanto mi sorbo de dicha en el eterno y loco festin de la vida,62,3,1,2,0.03225806451612903,positiva,dicha; encanto; vida,muerto
femina_003937,femina,3937,"¿Que eso es ser extravagante? No lo creas, es una manera de apreciar las cosas.",que eso es ser extravagante no lo creas es una manera de apreciar las cosas,15,0,0,0,0.0,neutra,,
femina_003938,femina,3938,"Tú crees que el suicida aborrece la vida? No, es que ama la muerte, y como la ama, la busca y la persigue, le estorba la vida y la suprime.",tu crees que el suicida aborrece la vida no es que ama la muerte y como la ama la busca y la persigue le estorba la vida y la suprime,30,2,1,1,0.03333333333333333,positiva,vida,muerte
femina_003939,femina,3939,"Y si pudiera llegar a la muerte sin suprimi la vida,.... seguiría viviendo, viviendo siempre, por todas las eternidades. de los siglos.",y si pudiera llegar a la muerte sin suprimi la vida seguiria viviendo viviendo siempre por todas las eternidades de los siglos,22,1,1,0,0.0,neutra,vida,muerte
femina_003941,femina,3941,"Es.... ya te lo he dicho, una manera de apreciar las cosas.",es ya te lo he dicho una manera de apreciar las cosas,12,0,0,0,0.0,neutra,,
femina_003943,femina,3943,"Un día, uno de esos días tan nublados, de mi vida de chiquillo errante, llegué a la orilla cenagosa de la laguna.",un dia uno de esos dias tan nublados de mi vida de chiquillo errante llegue a la orilla cenagosa de la laguna,22,1,0,1,0.045454545454545456,positiva,vida,
femina_003944,femina,3944,"Yo, me creía entonces que era un lago.",yo me creia entonces que era un lago,8,0,0,0,0.0,neutra,,
femina_003945,femina,3945,"No precisamente en el centro, pero bastante lejos de la orilla, crecía una flor acuatil, sola, siste, larguirucha, como los chiquillos de la calle, como esas niñas que piden limosnas, delgadas y amarillas.",no precisamente en el centro pero bastante lejos de la orilla crecia una flor acuatil sola siste larguirucha como los chiquillos de la calle como esas ninas que piden limosnas delgadas y amarillas,33,0,0,0,0.0,neutra,,
femina_003946,femina,3946,"Allí, en medio de las aguas, parecía que asomaba, pidiendo socorro, como si la hubiesen arrancado de la orilla para tirarla. en la laguna.",alli en medio de las aguas parecia que asomaba pidiendo socorro como si la hubiesen arrancado de la orilla para tirarla en la laguna,24,0,0,0,0.0,neutra,,
femina_003947,femina,3947,"El azul claroscuro de las aguas inalteras bles, copiaba el del cielo con una precisión perfecta.",el azul claroscuro de las aguas inalteras bles copiaba el del cielo con una precision perfecta,16,0,0,0,0.0,neutra,,
femina_003948,femina,3948,"Solos, yo en la orilla y la flor en el agua, como si nos miráramos frente a frente, la estuve contemplando mucho rato, tan triste, tan abandonada, tan sola como yo.",solos yo en la orilla y la flor en el agua como si nos miraramos frente a frente la estuve contemplando mucho rato tan triste tan abandonada tan sola como yo,31,0,2,-2,-0.06451612903225806,negativa,,abandonada; triste
